Mean Overscan Level (ADU),Detector,Amp,Run,READTIME setting,exp_id
26377.525456025454,R30_S11,C02,13057,2.09,3021111800062
26605.68918118918,R30_S11,C01,13057,2.09,3021111800062
26515.526575276574,R30_S11,C00,13057,2.09,3021111800062
26892.76717726718,R30_S11,C10,13060,2.374,3021111800123
27065.817617567616,R30_S11,C11,13060,2.374,3021111800123
26858.449615199614,R30_S11,C12,13060,2.374,3021111800123
26620.268888518887,R30_S11,C13,13060,2.374,3021111800123
27002.6922984423,R30_S11,C14,13060,2.374,3021111800123
26884.098984348984,R30_S11,C15,13060,2.374,3021111800123
26921.714165464164,R30_S11,C16,13060,2.374,3021111800123
27282.540265290267,R30_S11,C17,13060,2.374,3021111800123
26737.377751877753,R30_S11,C07,13060,2.374,3021111800123
26786.453888703887,R30_S11,C06,13060,2.374,3021111800123
26646.402958152958,R30_S11,C05,13060,2.374,3021111800123
26783.29933029933,R30_S11,C04,13060,2.374,3021111800123
27166.344997595,R30_S11,C03,13060,2.374,3021111800123
26840.926804676805,R30_S11,C02,13060,2.374,3021111800123
27146.466274466275,R30_S11,C01,13060,2.374,3021111800123
27012.65441040441,R30_S11,C00,13060,2.374,3021111800123
26893.019970769972,R30_S11,C10,13060,2.374,3021111800124
27065.662615162615,R30_S11,C11,13060,2.374,3021111800124
26858.617919117918,R30_S11,C12,13060,2.374,3021111800124
26620.403281903284,R30_S11,C13,13060,2.374,3021111800124
27003.12716912717,R30_S11,C14,13060,2.374,3021111800124
26884.630536130535,R30_S11,C15,13060,2.374,3021111800124
26921.419682169682,R30_S11,C16,13060,2.374,3021111800124
27282.513856513855,R30_S11,C17,13060,2.374,3021111800124
26737.75058275058,R30_S11,C07,13060,2.374,3021111800124
26786.87331187331,R30_S11,C06,13060,2.374,3021111800124
26646.703934953934,R30_S11,C05,13060,2.374,3021111800124
26782.993635993636,R30_S11,C04,13060,2.374,3021111800124
27166.73768823769,R30_S11,C03,13060,2.374,3021111800124
26841.64208014208,R30_S11,C02,13060,2.374,3021111800124
27146.42168017168,R30_S11,C01,13060,2.374,3021111800124
27012.691863691864,R30_S11,C00,13060,2.374,3021111800124
26892.769397269396,R30_S11,C10,13060,2.374,3021111800125
27066.24692899693,R30_S11,C11,13060,2.374,3021111800125
26858.640868390867,R30_S11,C12,13060,2.374,3021111800125
26621.034521034522,R30_S11,C13,13060,2.374,3021111800125
27002.877354127355,R30_S11,C14,13060,2.374,3021111800125
26884.530256780257,R30_S11,C15,13060,2.374,3021111800125
26921.52464202464,R30_S11,C16,13060,2.374,3021111800125
27282.095404595406,R30_S11,C17,13060,2.374,3021111800125
26737.13749213749,R30_S11,C07,13060,2.374,3021111800125
26787.02392052392,R30_S11,C06,13060,2.374,3021111800125
26646.640868390867,R30_S11,C05,13060,2.374,3021111800125
26783.124736374735,R30_S11,C04,13060,2.374,3021111800125
27166.52377252377,R30_S11,C03,13060,2.374,3021111800125
26841.085442335443,R30_S11,C02,13060,2.374,3021111800125
27146.493996743997,R30_S11,C01,13060,2.374,3021111800125
27013.221916971917,R30_S11,C00,13060,2.374,3021111800125
26892.65129315129,R30_S11,C10,13060,2.374,3021111800126
27066.384698634698,R30_S11,C11,13060,2.374,3021111800126
26858.908933658935,R30_S11,C12,13060,2.374,3021111800126
26621.407166907167,R30_S11,C13,13060,2.374,3021111800126
27002.668414918415,R30_S11,C14,13060,2.374,3021111800126
26884.585312835312,R30_S11,C15,13060,2.374,3021111800126
26921.900728900728,R30_S11,C16,13060,2.374,3021111800126
27282.07622932623,R30_S11,C17,13060,2.374,3021111800126
26736.978373478374,R30_S11,C07,13060,2.374,3021111800126
26786.996984496986,R30_S11,C06,13060,2.374,3021111800126
26646.965367965367,R30_S11,C05,13060,2.374,3021111800126
26783.010711510713,R30_S11,C04,13060,2.374,3021111800126
27166.10226810227,R30_S11,C03,13060,2.374,3021111800126
26841.387344137343,R30_S11,C02,13060,2.374,3021111800126
27146.03241203241,R30_S11,C01,13060,2.374,3021111800126
27012.57079032079,R30_S11,C00,13060,2.374,3021111800126
26892.47594997595,R30_S11,C10,13060,2.374,3021111800127
27066.175056425058,R30_S11,C11,13060,2.374,3021111800127
26858.603378103377,R30_S11,C12,13060,2.374,3021111800127
26620.88064713065,R30_S11,C13,13060,2.374,3021111800127
27002.808626558628,R30_S11,C14,13060,2.374,3021111800127
26884.05145780146,R30_S11,C15,13060,2.374,3021111800127
26921.651635401635,R30_S11,C16,13060,2.374,3021111800127
27282.56993931994,R30_S11,C17,13060,2.374,3021111800127
26737.135586635588,R30_S11,C07,13060,2.374,3021111800127
26787.19687719688,R30_S11,C06,13060,2.374,3021111800127
26646.764615014614,R30_S11,C05,13060,2.374,3021111800127
26783.078310578312,R30_S11,C04,13060,2.374,3021111800127
27165.920736670738,R30_S11,C03,13060,2.374,3021111800127
26841.539506789508,R30_S11,C02,13060,2.374,3021111800127
27146.467634217635,R30_S11,C01,13060,2.374,3021111800127
27012.53603803604,R30_S11,C00,13060,2.374,3021111800127
26892.74052799053,R30_S11,C10,13060,2.374,3021111800128
27066.095154845156,R30_S11,C11,13060,2.374,3021111800128
26858.86753986754,R30_S11,C12,13060,2.374,3021111800128
26620.98149073149,R30_S11,C13,13060,2.374,3021111800128
27002.90341140341,R30_S11,C14,13060,2.374,3021111800128
26884.77823102823,R30_S11,C15,13060,2.374,3021111800128
26921.15648240648,R30_S11,C16,13060,2.374,3021111800128
27282.469373219374,R30_S11,C17,13060,2.374,3021111800128
26737.174085174087,R30_S11,C07,13060,2.374,3021111800128
26787.036750286752,R30_S11,C06,13060,2.374,3021111800128
26646.4935989936,R30_S11,C05,13060,2.374,3021111800128
26782.845450845452,R30_S11,C04,13060,2.374,3021111800128
27166.449143449143,R30_S11,C03,13060,2.374,3021111800128
26841.529674029673,R30_S11,C02,13060,2.374,3021111800128
27146.182382432384,R30_S11,C01,13060,2.374,3021111800128
27012.895243645242,R30_S11,C00,13060,2.374,3021111800128
26892.278675028676,R30_S11,C10,13060,2.374,3021111800129
27066.138491138492,R30_S11,C11,13060,2.374,3021111800129
26858.997493247494,R30_S11,C12,13060,2.374,3021111800129
26621.17822917823,R30_S11,C13,13060,2.374,3021111800129
27002.59519184519,R30_S11,C14,13060,2.374,3021111800129
26884.0891978392,R30_S11,C15,13060,2.374,3021111800129
26921.534215784217,R30_S11,C16,13060,2.374,3021111800129
27282.12038887039,R30_S11,C17,13060,2.374,3021111800129
26737.137408887407,R30_S11,C07,13060,2.374,3021111800129
26787.501387501386,R30_S11,C06,13060,2.374,3021111800129
26646.219215969217,R30_S11,C05,13060,2.374,3021111800129
26782.573269323268,R30_S11,C04,13060,2.374,3021111800129
27166.44043919044,R30_S11,C03,13060,2.374,3021111800129
26841.14368964369,R30_S11,C02,13060,2.374,3021111800129
27146.550505050505,R30_S11,C01,13060,2.374,3021111800129
27012.360213860215,R30_S11,C00,13060,2.374,3021111800129
26892.632330632332,R30_S11,C10,13060,2.374,3021111800130
27066.31672956673,R30_S11,C11,13060,2.374,3021111800130
26858.230500980502,R30_S11,C12,13060,2.374,3021111800130
26621.069032819032,R30_S11,C13,13060,2.374,3021111800130
27002.827283827282,R30_S11,C14,13060,2.374,3021111800130
26884.051050801052,R30_S11,C15,13060,2.374,3021111800130
26921.865264365264,R30_S11,C16,13060,2.374,3021111800130
27282.105107855106,R30_S11,C17,13060,2.374,3021111800130
26737.017371517373,R30_S11,C07,13060,2.374,3021111800130
26787.233155733156,R30_S11,C06,13060,2.374,3021111800130
26646.179505679505,R30_S11,C05,13060,2.374,3021111800130
26782.81511081511,R30_S11,C04,13060,2.374,3021111800130
27166.098910348912,R30_S11,C03,13060,2.374,3021111800130
26841.11286861287,R30_S11,C02,13060,2.374,3021111800130
27146.389813889815,R30_S11,C01,13060,2.374,3021111800130
27012.59410959411,R30_S11,C00,13060,2.374,3021111800130
26892.616244866244,R30_S11,C10,13060,2.374,3021111800131
27066.475135975135,R30_S11,C11,13060,2.374,3021111800131
26858.36372886373,R30_S11,C12,13060,2.374,3021111800131
26621.41638916639,R30_S11,C13,13060,2.374,3021111800131
27003.32843082843,R30_S11,C14,13060,2.374,3021111800131
26884.08066933067,R30_S11,C15,13060,2.374,3021111800131
26921.613858363857,R30_S11,C16,13060,2.374,3021111800131
27282.031255781254,R30_S11,C17,13060,2.374,3021111800131
26737.025132275132,R30_S11,C07,13060,2.374,3021111800131
26787.27652902653,R30_S11,C06,13060,2.374,3021111800131
26646.514818514817,R30_S11,C05,13060,2.374,3021111800131
26782.887936137937,R30_S11,C04,13060,2.374,3021111800131
27165.841168091167,R30_S11,C03,13060,2.374,3021111800131
26840.82338957339,R30_S11,C02,13060,2.374,3021111800131
27146.549496799496,R30_S11,C01,13060,2.374,3021111800131
27012.241841491843,R30_S11,C00,13060,2.374,3021111800131
26892.97606097606,R30_S11,C10,13060,2.374,3021111800132
27066.229594479595,R30_S11,C11,13060,2.374,3021111800132
26858.961954711955,R30_S11,C12,13060,2.374,3021111800132
26621.013838013838,R30_S11,C13,13060,2.374,3021111800132
27003.130092130094,R30_S11,C14,13060,2.374,3021111800132
26884.24444074444,R30_S11,C15,13060,2.374,3021111800132
26922.118733118732,R30_S11,C16,13060,2.374,3021111800132
27282.36589336589,R30_S11,C17,13060,2.374,3021111800132
26737.17042217042,R30_S11,C07,13060,2.374,3021111800132
26787.24802974803,R30_S11,C06,13060,2.374,3021111800132
26646.605061605063,R30_S11,C05,13060,2.374,3021111800132
26782.845635845635,R30_S11,C04,13060,2.374,3021111800132
27165.833157583158,R30_S11,C03,13060,2.374,3021111800132
26841.439412439413,R30_S11,C02,13060,2.374,3021111800132
27146.18600843601,R30_S11,C01,13060,2.374,3021111800132
27012.39416139416,R30_S11,C00,13060,2.374,3021111800132
26892.580012580012,R30_S11,C10,13060,2.374,3021111800133
27066.016742516742,R30_S11,C11,13060,2.374,3021111800133
26858.82141007141,R30_S11,C12,13060,2.374,3021111800133
26621.222323972324,R30_S11,C13,13060,2.374,3021111800133
27003.2173012173,R30_S11,C14,13060,2.374,3021111800133
26885.119186369186,R30_S11,C15,13060,2.374,3021111800133
26921.343055093053,R30_S11,C16,13060,2.374,3021111800133
27282.517242017242,R30_S11,C17,13060,2.374,3021111800133
26736.846015096016,R30_S11,C07,13060,2.374,3021111800133
26787.41896066896,R30_S11,C06,13060,2.374,3021111800133
26646.298146298148,R30_S11,C05,13060,2.374,3021111800133
26782.47051097051,R30_S11,C04,13060,2.374,3021111800133
27165.99395049395,R30_S11,C03,13060,2.374,3021111800133
26841.440087690087,R30_S11,C02,13060,2.374,3021111800133
27146.28715728716,R30_S11,C01,13060,2.374,3021111800133
27012.52812002812,R30_S11,C00,13060,2.374,3021111800133
26892.87148037148,R30_S11,C10,13060,2.374,3021111800134
27066.415787915786,R30_S11,C11,13060,2.374,3021111800134
26858.95757945758,R30_S11,C12,13060,2.374,3021111800134
26621.126133126134,R30_S11,C13,13060,2.374,3021111800134
27003.530765530766,R30_S11,C14,13060,2.374,3021111800134
26884.351463351464,R30_S11,C15,13060,2.374,3021111800134
26921.285048285048,R30_S11,C16,13060,2.374,3021111800134
27282.229353979354,R30_S11,C17,13060,2.374,3021111800134
26737.027389277388,R30_S11,C07,13060,2.374,3021111800134
26787.322196322195,R30_S11,C06,13060,2.374,3021111800134
26646.75061975062,R30_S11,C05,13060,2.374,3021111800134
26782.58471158471,R30_S11,C04,13060,2.374,3021111800134
27165.96323121323,R30_S11,C03,13060,2.374,3021111800134
26841.36544936545,R30_S11,C02,13060,2.374,3021111800134
27145.879814629814,R30_S11,C01,13060,2.374,3021111800134
27012.726625226624,R30_S11,C00,13060,2.374,3021111800134
26893.335784585786,R30_S11,C10,13060,2.374,3021111800135
27066.510998260997,R30_S11,C11,13060,2.374,3021111800135
26858.545944795944,R30_S11,C12,13060,2.374,3021111800135
26621.199457949457,R30_S11,C13,13060,2.374,3021111800135
27003.214637214638,R30_S11,C14,13060,2.374,3021111800135
26884.86838161838,R30_S11,C15,13060,2.374,3021111800135
26921.637048137047,R30_S11,C16,13060,2.374,3021111800135
27282.297822547822,R30_S11,C17,13060,2.374,3021111800135
26737.060467310468,R30_S11,C07,13060,2.374,3021111800135
26787.2644022644,R30_S11,C06,13060,2.374,3021111800135
26646.985412735412,R30_S11,C05,13060,2.374,3021111800135
26782.639092389094,R30_S11,C04,13060,2.374,3021111800135
27165.742035742034,R30_S11,C03,13060,2.374,3021111800135
26841.038304288304,R30_S11,C02,13060,2.374,3021111800135
27145.55328930329,R30_S11,C01,13060,2.374,3021111800135
27012.21472971473,R30_S11,C00,13060,2.374,3021111800135
26892.765355015355,R30_S11,C10,13060,2.374,3021111800136
27066.576553076553,R30_S11,C11,13060,2.374,3021111800136
26858.902116402118,R30_S11,C12,13060,2.374,3021111800136
26621.06757131757,R30_S11,C13,13060,2.374,3021111800136
27003.00446775447,R30_S11,C14,13060,2.374,3021111800136
26883.99840899841,R30_S11,C15,13060,2.374,3021111800136
26922.032217782216,R30_S11,C16,13060,2.374,3021111800136
27282.851102601104,R30_S11,C17,13060,2.374,3021111800136
26737.071567321567,R30_S11,C07,13060,2.374,3021111800136
26787.092833092833,R30_S11,C06,13060,2.374,3021111800136
26646.694213194212,R30_S11,C05,13060,2.374,3021111800136
26782.141025641027,R30_S11,C04,13060,2.374,3021111800136
27166.0825008325,R30_S11,C03,13060,2.374,3021111800136
26841.406667406667,R30_S11,C02,13060,2.374,3021111800136
27145.559801309802,R30_S11,C01,13060,2.374,3021111800136
27012.5922965923,R30_S11,C00,13060,2.374,3021111800136
26893.55856180856,R30_S11,C10,13060,2.374,3021111800137
27066.365856365857,R30_S11,C11,13060,2.374,3021111800137
26858.774938024937,R30_S11,C12,13060,2.374,3021111800137
26621.269776519777,R30_S11,C13,13060,2.374,3021111800137
27003.15083990084,R30_S11,C14,13060,2.374,3021111800137
26884.02688052688,R30_S11,C15,13060,2.374,3021111800137
26921.8286990787,R30_S11,C16,13060,2.374,3021111800137
27282.942862692864,R30_S11,C17,13060,2.374,3021111800137
26737.592426092426,R30_S11,C07,13060,2.374,3021111800137
26787.419293669293,R30_S11,C06,13060,2.374,3021111800137
26646.500999001,R30_S11,C05,13060,2.374,3021111800137
26782.30633255633,R30_S11,C04,13060,2.374,3021111800137
27166.208402708402,R30_S11,C03,13060,2.374,3021111800137
26841.04514004514,R30_S11,C02,13060,2.374,3021111800137
27146.571733821733,R30_S11,C01,13060,2.374,3021111800137
27012.21904946905,R30_S11,C00,13060,2.374,3021111800137
26892.755374255376,R30_S11,C10,13060,2.374,3021111800138
27066.253838753837,R30_S11,C11,13060,2.374,3021111800138
26858.78553853554,R30_S11,C12,13060,2.374,3021111800138
26620.771589521588,R30_S11,C13,13060,2.374,3021111800138
27003.079226329228,R30_S11,C14,13060,2.374,3021111800138
26883.931263181265,R30_S11,C15,13060,2.374,3021111800138
26922.095552595554,R30_S11,C16,13060,2.374,3021111800138
27282.173631923633,R30_S11,C17,13060,2.374,3021111800138
26736.558534058535,R30_S11,C07,13060,2.374,3021111800138
26787.686637436636,R30_S11,C06,13060,2.374,3021111800138
26646.859677359676,R30_S11,C05,13060,2.374,3021111800138
26782.510637510637,R30_S11,C04,13060,2.374,3021111800138
27166.266955266954,R30_S11,C03,13060,2.374,3021111800138
26841.415473415473,R30_S11,C02,13060,2.374,3021111800138
27146.92993117993,R30_S11,C01,13060,2.374,3021111800138
27012.055176305177,R30_S11,C00,13060,2.374,3021111800138
26893.02815702816,R30_S11,C10,13060,2.374,3021111800139
27066.260785510785,R30_S11,C11,13060,2.374,3021111800139
26858.612646612648,R30_S11,C12,13060,2.374,3021111800139
26621.31092056092,R30_S11,C13,13060,2.374,3021111800139
27002.872312872314,R30_S11,C14,13060,2.374,3021111800139
26883.854423354423,R30_S11,C15,13060,2.374,3021111800139
26921.838041588042,R30_S11,C16,13060,2.374,3021111800139
27281.971241721243,R30_S11,C17,13060,2.374,3021111800139
26736.50429200429,R30_S11,C07,13060,2.374,3021111800139
26787.74753024753,R30_S11,C06,13060,2.374,3021111800139
26646.421754171755,R30_S11,C05,13060,2.374,3021111800139
26782.18416768417,R30_S11,C04,13060,2.374,3021111800139
27166.05958855959,R30_S11,C03,13060,2.374,3021111800139
26841.29376179376,R30_S11,C02,13060,2.374,3021111800139
27146.548849298848,R30_S11,C01,13060,2.374,3021111800139
27011.80352055352,R30_S11,C00,13060,2.374,3021111800139
26893.014263514262,R30_S11,C10,13060,2.374,3021111800140
27066.04588929589,R30_S11,C11,13060,2.374,3021111800140
26858.628723128724,R30_S11,C12,13060,2.374,3021111800140
26620.967846967847,R30_S11,C13,13060,2.374,3021111800140
27002.66724941725,R30_S11,C14,13060,2.374,3021111800140
26883.826432826434,R30_S11,C15,13060,2.374,3021111800140
26921.46583971584,R30_S11,C16,13060,2.374,3021111800140
27281.918118918118,R30_S11,C17,13060,2.374,3021111800140
26736.622294372293,R30_S11,C07,13060,2.374,3021111800140
26786.666333666333,R30_S11,C06,13060,2.374,3021111800140
26646.543234543235,R30_S11,C05,13060,2.374,3021111800140
26782.406463906464,R30_S11,C04,13060,2.374,3021111800140
27165.60137085137,R30_S11,C03,13060,2.374,3021111800140
26841.73902948903,R30_S11,C02,13060,2.374,3021111800140
27146.28934028934,R30_S11,C01,13060,2.374,3021111800140
27012.112785362784,R30_S11,C00,13060,2.374,3021111800140
26892.786704036705,R30_S11,C10,13060,2.374,3021111800141
27066.182974432973,R30_S11,C11,13060,2.374,3021111800141
26858.553557553558,R30_S11,C12,13060,2.374,3021111800141
26620.59173234173,R30_S11,C13,13060,2.374,3021111800141
27003.013375513376,R30_S11,C14,13060,2.374,3021111800141
26883.857725607726,R30_S11,C15,13060,2.374,3021111800141
26921.89391164391,R30_S11,C16,13060,2.374,3021111800141
27281.83263958264,R30_S11,C17,13060,2.374,3021111800141
26737.251045251047,R30_S11,C07,13060,2.374,3021111800141
26787.04969104969,R30_S11,C06,13060,2.374,3021111800141
26645.784271284272,R30_S11,C05,13060,2.374,3021111800141
26781.993071743073,R30_S11,C04,13060,2.374,3021111800141
27165.305509305508,R30_S11,C03,13060,2.374,3021111800141
26841.38371813372,R30_S11,C02,13060,2.374,3021111800141
27146.534687534688,R30_S11,C01,13060,2.374,3021111800141
27011.884088134088,R30_S11,C00,13060,2.374,3021111800141
26893.50715950716,R30_S11,C10,13060,2.374,3021111800142
27066.0643985644,R30_S11,C11,13060,2.374,3021111800142
26858.863784363784,R30_S11,C12,13060,2.374,3021111800142
26620.45657120657,R30_S11,C13,13060,2.374,3021111800142
27003.5020997521,R30_S11,C14,13060,2.374,3021111800142
26884.060495060494,R30_S11,C15,13060,2.374,3021111800142
26921.79635179635,R30_S11,C16,13060,2.374,3021111800142
27281.53537203537,R30_S11,C17,13060,2.374,3021111800142
26737.688552188552,R30_S11,C07,13060,2.374,3021111800142
26787.325998075998,R30_S11,C06,13060,2.374,3021111800142
26646.444999445,R30_S11,C05,13060,2.374,3021111800142
26782.30499130499,R30_S11,C04,13060,2.374,3021111800142
27165.97606097606,R30_S11,C03,13060,2.374,3021111800142
26841.257067007067,R30_S11,C02,13060,2.374,3021111800142
27146.759638509637,R30_S11,C01,13060,2.374,3021111800142
27011.67487142487,R30_S11,C00,13060,2.374,3021111800142
26892.97890997891,R30_S11,C10,13060,2.374,3021111800143
27066.490361490363,R30_S11,C11,13060,2.374,3021111800143
